nominal;data;curs;cdx
1;30.07.2021;"73.1904";Доллар США
1;29.07.2021;"73.6088";Доллар США
1;28.07.2021;"73.8471";Доллар США
1;27.07.2021;"74.098";Доллар США
1;24.07.2021;"73.7663";Доллар США
1;23.07.2021;"73.6945";Доллар США
1;22.07.2021;"74.4947";Доллар США
1;21.07.2021;"74.491";Доллар США
1;20.07.2021;"74.3463";Доллар США
1;17.07.2021;"74.1656";Доллар США
1;16.07.2021;"74.2197";Доллар США
1;15.07.2021;"74.1236";Доллар США
1;14.07.2021;"74.0589";Доллар США
1;13.07.2021;"74.6336";Доллар США
1;10.07.2021;"74.4675";Доллар США
1;09.07.2021;"75.1952";Доллар США
1;08.07.2021;"74.058";Доллар США
1;07.07.2021;"73.266";Доллар США
1;06.07.2021;"73.354";Доллар США
1;03.07.2021;"73.6175";Доллар США
1;02.07.2021;"72.9086";Доллар США
1;01.07.2021;"72.7234";Доллар США
1;30.06.2021;"72.3723";Доллар США
1;29.06.2021;"72.1777";Доллар США
1;26.06.2021;"72.1694";Доллар США
1;25.06.2021;"72.326";Доллар США
1;24.06.2021;"72.6671";Доллар США
1;23.06.2021;"73.1661";Доллар США
1;22.06.2021;"73.1987";Доллар США
1;19.06.2021;"72.2216";Доллар США
1;18.06.2021;"72.5048";Доллар США
1;17.06.2021;"72.0323";Доллар США
1;16.06.2021;"71.8318";Доллар США
1;12.06.2021;"71.6797";Доллар США
1;11.06.2021;"72.1974";Доллар США
1;10.06.2021;"72.0829";Доллар США
1;09.06.2021;"72.8256";Доллар США
1;08.06.2021;"72.9294";Доллар США
1;05.06.2021;"73.2721";Доллар США
1;04.06.2021;"73.2636";Доллар США
1;03.06.2021;"73.4979";Доллар США
1;02.06.2021;"73.2411";Доллар США
1;01.06.2021;"73.2965";Доллар США
1;29.05.2021;"73.587";Доллар США
1;28.05.2021;"73.458";Доллар США
1;27.05.2021;"73.4737";Доллар США
1;26.05.2021;"73.3963";Доллар США
1;25.05.2021;"73.5266";Доллар США
1;22.05.2021;"73.5803";Доллар США
1;21.05.2021;"73.6007";Доллар США
1;20.05.2021;"73.6778";Доллар США
1;19.05.2021;"73.6992";Доллар США
1;18.05.2021;"73.8537";Доллар США
1;15.05.2021;"73.9968";Доллар США
1;14.05.2021;"74.3566";Доллар США
1;13.05.2021;"74.04";Доллар США
1;12.05.2021;"74.1567";Доллар США
1;08.05.2021;"74.1373";Доллар США
1;07.05.2021;"74.577";Доллар США
1;06.05.2021;"74.8617";Доллар США
1;05.05.2021;"75.2567";Доллар США
1;01.05.2021;"74.8451";Доллар США
1;30.04.2021;"74.3823";Доллар США
1;29.04.2021;"74.939";Доллар США
1;28.04.2021;"74.9578";Доллар США
1;27.04.2021;"74.768";Доллар США
1;24.04.2021;"75.0893";Доллар США
1;23.04.2021;"76.4217";Доллар США
1;22.04.2021;"76.8198";Доллар США
1;21.04.2021;"76.0155";Доллар США
1;20.04.2021;"76.2491";Доллар США
1;17.04.2021;"75.5535";Доллар США
1;16.04.2021;"76.9808";Доллар США
1;15.04.2021;"75.6826";Доллар США
1;14.04.2021;"77.2535";Доллар США
1;13.04.2021;"77.5104";Доллар США
1;10.04.2021;"77.1657";Доллар США
1;09.04.2021;"77.1011";Доллар США
1;08.04.2021;"77.773";Доллар США
1;07.04.2021;"76.3802";Доллар США
1;06.04.2021;"76.6052";Доллар США
1;03.04.2021;"76.0734";Доллар США
1;02.04.2021;"75.8073";Доллар США
1;01.04.2021;"75.6373";Доллар США
1;31.03.2021;"75.7023";Доллар США
1;30.03.2021;"75.8287";Доллар США
1;27.03.2021;"75.7576";Доллар США
1;26.03.2021;"76.1741";Доллар США
1;25.03.2021;"76.1535";Доллар США
1;24.03.2021;"75.3585";Доллар США
1;23.03.2021;"74.6085";Доллар США
1;20.03.2021;"74.139";Доллар США
1;19.03.2021;"73.6582";Доллар США
1;18.03.2021;"73.1019";Доллар США
1;17.03.2021;"72.9619";Доллар США
1;16.03.2021;"73.2317";Доллар США
1;13.03.2021;"73.5081";Доллар США
1;12.03.2021;"73.4996";Доллар США
1;11.03.2021;"74.0393";Доллар США
1;10.03.2021;"74.264";Доллар США
1;06.03.2021;"74.4275";Доллар США
1;05.03.2021;"73.7864";Доллар США
1;04.03.2021;"73.5187";Доллар США
1;03.03.2021;"74.5755";Доллар США
1;02.03.2021;"74.0448";Доллар США
1;27.02.2021;"74.4373";Доллар США
1;26.02.2021;"73.4747";Доллар США
1;25.02.2021;"73.7532";Доллар США
1;21.02.2021;"73.9833";Доллар США
1;20.02.2021;"73.9717";Доллар США
1;19.02.2021;"73.7755";Доллар США
1;18.02.2021;"73.7669";Доллар США
1;17.02.2021;"73.2895";Доллар США
1;16.02.2021;"73.3092";Доллар США
1;13.02.2021;"73.9378";Доллар США
1;12.02.2021;"73.7579";Доллар США
1;11.02.2021;"73.8526";Доллар США
1;10.02.2021;"74.1192";Доллар США
1;09.02.2021;"74.2602";Доллар США
1;06.02.2021;"75.1107";Доллар США
1;05.02.2021;"75.7293";Доллар США
1;04.02.2021;"76.0801";Доллар США
1;03.02.2021;"75.9051";Доллар США
1;02.02.2021;"75.5053";Доллар США
1;30.01.2021;"76.2527";Доллар США
1;29.01.2021;"76.1854";Доллар США
1;28.01.2021;"75.04";Доллар США
1;27.01.2021;"75.6354";Доллар США
1;26.01.2021;"74.8569";Доллар США
1;23.01.2021;"74.3615";Доллар США
1;22.01.2021;"73.3694";Доллар США
1;21.01.2021;"73.355";Доллар США
1;20.01.2021;"73.7243";Доллар США
1;19.01.2021;"73.9735";Доллар США
1;16.01.2021;"73.5453";Доллар США
1;15.01.2021;"73.7961";Доллар США
1;14.01.2021;"73.5264";Доллар США
1;13.01.2021;"74.2663";Доллар США
1;12.01.2021;"74.5157";Доллар США
1;01.01.2021;"73.8757";Доллар США
1;31.12.2020;"73.8757";Доллар США
1;30.12.2020;"73.6567";Доллар США
1;29.12.2020;"73.7175";Доллар США
1;26.12.2020;"73.6921";Доллар США
1;25.12.2020;"74.8392";Доллар США
1;24.12.2020;"75.4571";Доллар США
1;23.12.2020;"75.3498";Доллар США
1;22.12.2020;"74.6721";Доллар США
1;19.12.2020;"73.3155";Доллар США
1;18.12.2020;"72.9781";Доллар США
1;17.12.2020;"73.4201";Доллар США
1;16.12.2020;"73.4453";Доллар США
1;15.12.2020;"72.9272";Доллар США
1;12.12.2020;"73.1195";Доллар США
1;11.12.2020;"73.7124";Доллар США
1;10.12.2020;"73.3057";Доллар США
